id,type,price,rent,roomNum,grossArea,netFloorArea,floor,address,postDate,latitude,longitude,title,region,propertyName,contact,imageURL,pageURL,agentName
13406,sell,4500000,0,2,447,228,Mid level,"NOS.1136, 1138, 1140 & 1142 CANTON ROAD",12/5/2018,22.322057,114.166697,"Stand-alone Building,Apartment 2 bedroom",Mong Kok,  On Ying Mansion,鄧生 Tony Tang,https://i1.28hse.com/2018/12/749820_2018120097_tmb3.jpg,https://www.28hse.com/en/buy-property-728184.html,Kwong Shun Property
13410,sell,4600000,0,2,470,368,Mid level,NO.33 SAN WAN ROAD,12/24/2018,22.490165,114.142329,Excusive in market,Fan Ling,  Fanling Centre,陳桂新 SUNNY CHAN,https://i1.28hse.com/2019/01/739817_2019013758_tmb3.jpg,https://www.28hse.com/en/buy-property-739817.html,Century 21 Goodwin
13411,sell,6000000,0,2,483,361,High level,NO.9 ON PONG ROAD,1/9/2019,22.450209,114.169008,Tai Po Centre,Tai Po,   Centre,聶小姐,https://i1.28hse.com/2019/01/749062_2019011810_tmb3.jpg,https://www.28hse.com/en/buy-property-749062.html,Richland Property
13414,sell,11800000,0,3,928,680,High level,NO.863 LAI CHI KOK ROAD,12/17/2018,22.334478,114.1476,"Estate,Apartment 3 bedroom",Lai Chi Kok,  Banyan Garden,吳昊 Daniel,https://i1.28hse.com/2018/12/736124_2018125504_tmb3.jpg,https://www.28hse.com/en/buy-property-736124.html,Hong Kong Property
13415,sell,6300000,0,2,472,389,High level,NO.70 SAI YEE STREET,1/2/2019,22.319023,114.172113,"Stand-alone Building,Apartment 2 bedroom",Mong Kok,  Tak Bo Building,陳生 Tim Chan,https://i1.28hse.com/2019/01/765340_2019014125_tmb3.jpg,https://www.28hse.com/en/buy-property-744298.html,Kwong Shun Property
13424,sell,18600000,0,4,1236,920,Low level,紅荔道8號,1/2/2019,22.304276,114.184419,"Estate,Apartment 4 bedroom",Hung Hom,  Royal Peninsula,李先生 WINSON,https://i1.28hse.com/2019/01/744290_2019013301_tmb3.jpg,https://www.28hse.com/en/buy-property-744290.html,Sunrise Property
13435,sell,60000000,0,4,2969,2113,Whole Building,NO.28 TSING FAT STREET,12/29/2018,22.36374,113.998787,"Apartment,House 4 bedroom",Tuen Mun Sham Tseng,   Aqua Blue,劉生 KING LAU,https://i1.28hse.com/2018/12/763356_2018121743_tmb3.jpg,https://www.28hse.com/en/buy-property-742247.html,Century21 Sky On
13436,sell,8000000,0,3,869,656,High level,NO.9 TSING FAT LANE,12/29/2018,22.36608542,114.0004653,"Estate,Apartment 3 bedroom",Tuen Mun Sham Tseng,   The Hillgrove,劉生 KING LAU,https://i1.28hse.com/2018/12/763758_2018124042_tmb3.jpg,https://www.28hse.com/en/buy-property-742663.html,Century21 Sky On
13438,sell,7900000,0,2,992,802,Low level,NO.18 CASTLE PEAK ROAD TSING LUNG TAU,12/27/2018,22.362915,114.050205,"Estate,Apartment 2 bedroom",Tsuen Wan Sham Tseng,  Sea Crest Villa,張先生 Peter Cheung,https://i1.28hse.com/2018/12/762444_2018124422_tmb3.jpg,https://www.28hse.com/en/buy-property-741303.html,Universal (H.K.) Property
13439,sell,5000000,0,2,574,435,High level,NO.18 CASTLE PEAK ROAD TSING LUNG TAU,12/27/2018,22.362915,114.050205,"Estate,Apartment 2 bedroom",Tsuen Wan Sham Tseng,  Sea Crest Villa,張先生 Peter Cheung,https://i1.28hse.com/2018/12/762476_2018125941_tmb3.jpg,https://www.28hse.com/en/buy-property-741335.html,Universal (H.K.) Property
13447,sell,8300000,0,3,829,710,High level,2-12 YI HONG STREET,1/2/2019,22.362908,114.114362,"Estate,Apartment 3 bedroom",Tsuen Wan,  Riviera Gardens,郭先生 Man,https://i1.28hse.com/2019/01/744255_2019014151_tmb3.jpg,https://www.28hse.com/en/buy-property-744255.html,G.Land Property
13448,sell,5600000,0,2,628,518,Mid level,2-12 YI HONG STREET,1/2/2019,22.362908,114.114362,"Estate,Apartment 2 bedroom",Tsuen Wan,  Riviera Gardens,郭先生 Man,https://i1.28hse.com/2018/08/657244_2018082590_tmb3.jpg,https://www.28hse.com/en/buy-property-657244.html,G.Land Property
13449,sell,8500000,0,3,807,677,High level,2-12 YI HONG STREET,1/2/2019,22.362908,114.114362,"Estate,Apartment 3 bedroom",Tsuen Wan,  Riviera Gardens,郭先生 Man,https://i1.28hse.com/2019/01/744252_2019014266_tmb3.jpg,https://www.28hse.com/en/buy-property-744252.html,G.Land Property
13455,sell,5900000,0,2,518,435,Mid level,NO.272 LAI KING HILL ROAD KWAI CHUNG,1/1/2019,22.341919,114.136126,"Estate,Apartment 2 bedroom",Mei Foo,  LaiChiKok Bay Garden,鄧小姐 Sonia Tang,https://i1.28hse.com/2019/01/765158_2019015989_tmb3.jpg,https://www.28hse.com/en/buy-property-744112.html,東成物業顧問
13459,sell,12800000,0,2,687,493,Mid level,NO.38 TAI HONG STREET,1/1/2019,22.285035,114.224648,"Estate,Apartment 2 bedroom",Sai Wan Ho,  Grand Promenade,朱燕玲 Katherine Chu,https://i1.28hse.com/2019/01/743694_2019012720_tmb3.jpg,https://www.28hse.com/en/buy-property-743694.html,Qfang.com
13460,sell,40000000,0,3,1744,1282,Low level,NO.2B BOWEN ROAD,1/8/2019,22.274176,114.160481,"Estate,Apartment 3 bedroom",Mid-Levels,  FairLane Tower,陳錦屏 Fanny Chan,https://i1.28hse.com/2019/01/748146_2019013262_tmb3.jpg,https://www.28hse.com/en/buy-property-748146.html,Qfang.com
13461,sell,31000000,0,3,1216,910,Low level,海暉道18號,11/29/2018,22.317495,114.155806,"Estate,Apartment 3 bedroom",Olympic,  One SilverSea,李嘉浚 Kelvin Lee,https://i1.28hse.com/2018/11/724598_2018111337_tmb3.jpg,https://www.28hse.com/en/buy-property-724598.html,Qfang.com
13467,sell,5100000,0,3,691,573,Mid level,NO.6 WAH FAT STREET,1/1/2019,22.383381,113.981155,"Estate,Apartment 3 bedroom",Tuen Mun,  Kam Fai Garden,任先生 Keith Yam,https://i1.28hse.com/2019/01/744044_2019010953_tmb3.jpg,https://www.28hse.com/en/buy-property-744044.html,Midland Realty
13476,sell,22000000,0,3,1945,1592,High level,NOS.1-5 HIN TAI STREET,10/3/2018,22.362171,114.177023,"Best Buy,Best Buy in the market,With key. welcome for appointement for visit.,Open view,Far view,With spacious living and bedroom with good floor plan",Tai Wai,  Julimount Garden,黃國輝 Stephen,https://i1.28hse.com/2018/10/708717_2018102790_tmb3.jpg,https://www.28hse.com/en/buy-property-685233.html,Midland Realty
13478,sell,10800000,0,3,975,736,High level,NO.8 HIN TAI STREET,10/3/2018,22.362596,114.174819,"Best Buy,Best Buy in the market,With key. welcome for appointement for visit.,With spacious living and bedroom",Tai Wai,  Parc Royale,黃國輝 Stephen,https://i1.28hse.com/2019/01/708731_2019011019_tmb3.jpg,https://www.28hse.com/en/buy-property-685247.html,Midland Realty
13479,sell,4700000,0,2,584,441,High level,NOS.66 SIU LEK YUEN ROAD,12/26/2018,22.3806051,114.2168337,Best Buy,ShaTin,  Kwong Lam Court,曾生 MATTHEW TSANG,https://i1.28hse.com/2018/12/761901_2018123139_tmb3.jpg,https://www.28hse.com/en/buy-property-740752.html,Castello Property Agency
13480,sell,11800000,0,3,978,722,Low level,NO.15 PUI SHING ROAD,12/22/2018,22.315718,114.264769,"Estate,Apartment 3 bedroom",Tseung Kwan O,  Residence Oasis,蕭麗珍 Lorin Siu,https://i1.28hse.com/2018/12/760371_2018125505_tmb3.jpg,https://www.28hse.com/en/buy-property-739165.html,Midland Realty
13483,sell,4000000,0,2,497,346,High level,NO.7 HOI CHU ROAD,10/17/2018,22.38431043,113.9730746,"Estate,Village House,Apartment 2 bedroom",Tuen Mun,  Goodview Garden,林琛馥 SAMF LAM,https://i1.28hse.com/2018/12/718076_2018120183_tmb3.jpg,https://www.28hse.com/en/buy-property-695269.html,Midland Realty
13485,sell,3800000,0,2,514,396,High level,NO.2 TSING SHAN SQUARE,10/17/2018,22.38878943,113.9793187,"Stand-alone Building,Apartment 2 bedroom",Tuen Mun,  Wah Lok Mansion,林琛馥 SAMF LAM,https://i1.28hse.com/2018/10/718129_2018102518_tmb3.jpg,https://www.28hse.com/en/buy-property-695322.html,Midland Realty
13487,sell,4500000,0,2,548,421,Mid level,NO.133 CASTLE PEAK ROAD SAN HUI,10/17/2018,22.39768,113.976968,"Stand-alone Building,Apartment 2 bedroom",Tuen Mun,  Rosedale Garden,林琛馥 SAMF LAM,https://i1.28hse.com/2018/10/718142_2018101143_tmb3.jpg,https://www.28hse.com/en/buy-property-695337.html,Midland Realty
13490,sell,12000000,0,3,1206,1039,Low level,NO.1 TSUN KING ROAD,12/31/2018,22.399755,114.201972,"Best Buy in the market,With key. welcome for appointement for visit.,open and fresh air,with good floor plan,well managnment Best Buy,Best Buy in the market,Near MTR station,With key. welcome for appointement for visit.,large shopping center",Fotan,  Royal Ascot,黃國輝 Stephen,https://i1.28hse.com/2018/12/425033_2018122590_tmb3.jpg,https://www.28hse.com/en/buy-property-392720.html,Midland Realty
13492,sell,40000000,0,4,1906,1384,Ground Floor,NO. 2 LOK KWAI PATH,1/1/2019,22.401363,114.194698,"Best price for lease, seek for good tenant,Best Buy in the market,With key. welcome for appointement for visit.,South-east,open and fresh air,New apartment with club house,well management,With spacious living and bedroom Best Buy",Fotan,  The Grandville,黃國輝 Stephen,https://i1.28hse.com/2018/12/700965_2018125468_tmb3.jpg,https://www.28hse.com/en/buy-property-677612.html,Midland Realty
13494,sell,14300000,0,3,970,753,High level,NO. 2 LOK KWAI PATH,1/1/2019,22.401363,114.194698,"Best price for lease, seek for good tenant,Best Buy in the market,With key. welcome for appointement for visit.,South-east,open and fresh air,New apartment with club house,well management,With spacious living and bedroom Best Buy",Fotan,  The Grandville,黃國輝 Stephen,https://i1.28hse.com/2018/12/700149_2018122863_tmb3.jpg,https://www.28hse.com/en/buy-property-676770.html,Midland Realty
13498,sell,5900000,0,2,567,484,Mid level,NO.242 CHOI HUNG ROAD,1/11/2019,22.33599,114.201942,Rhythm Garden,San Po Kong,  Rhythm Garden,黎先生,https://i1.28hse.com/2019/01/750314_2019012376_tmb3.jpg,https://www.28hse.com/en/buy-property-750314.html,Fullmark
13503,sell,9000000,0,3,961,690,High level,NO.1 TSING YI ROAD,10/29/2018,22.343678,114.109823,"Estate,Apartment 3 bedroom",Tsing Yi,  Rambler Crest,李卓達先生 Maverick,https://i1.28hse.com/2018/12/726372_2018125435_tmb3.jpg,https://www.28hse.com/en/buy-property-703991.html,Midland Realty
13504,sell,6500000,0,3,718,590,Mid level,NO.3 SHUM WAN ROAD,11/13/2018,22.244574,114.166014,"By Owner, Home Ownership,Apartment 3 bedroom",Aberdeen,  South Wave Court,Paul,https://i1.28hse.com/2018/05/577779_2018054644_tmb3.jpg,https://www.28hse.com/en/buy-property-577779.html,By Owner
13512,sell,11000000,0,3,1088,821,High level,152-160 KWOK SHUI ROAD,1/2/2019,22.37226652,114.1299355,"Estate,Apartment 3 bedroom",Tsuen Wan,  Primrose hill,李意文 Coco Li,https://i1.28hse.com/2019/01/765214_2019015424_tmb3.jpg,https://www.28hse.com/en/buy-property-744163.html,Midland Realty
13513,sell,7200000,0,2,705,530,High level,152-160 KWOK SHUI ROAD,1/2/2019,22.37226652,114.1299355,"Estate,Apartment 2 bedroom",Tsuen Wan,  Primrose hill,李意文 Coco Li,https://i1.28hse.com/2019/01/765212_2019013003_tmb3.jpg,https://www.28hse.com/en/buy-property-744161.html,Midland Realty
13514,sell,5700000,0,2,495,354,High level,342 CASTLE PEAK ROAD TSUEN WAN,1/2/2019,22.374196,114.115201,"Estate,Apartment 2 bedroom",Tsuen Wan,  Tsuen Kam Centre,余健揚 Lewis Yu,https://i1.28hse.com/2019/01/765210_2019012328_tmb3.jpg,https://www.28hse.com/en/buy-property-744159.html,Midland Realty
13515,sell,7300000,0,3,1010,733,Mid level,NO.3 TUEN KWAI ROAD,12/7/2018,22.412465,113.98369,"Estate,Stand-alone Building,Apartment 3 bedroom",Tuen Mun,  South Hillcrest,劉先生 Tony Lau,https://i1.28hse.com/2018/12/751397_2018123462_tmb3.jpg,https://www.28hse.com/en/buy-property-729858.html,西 鐵 兆 康 美聯
13521,sell,4300000,0,1,421,269,High level,NOS.8-12 SHA KOK STREET,1/2/2019,22.379518,114.197434,"Estate,Apartment 1 bedroom",ShaTin,  ShatinParkSTAGE 1,陳生 Roy,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-527492.html,SHATIN PROPERTY
13522,sell,4100000,0,open style,368,242,Mid level,NOS.20-30 TAI CHUNG KIU ROAD,1/2/2019,22.381189,114.195249,"Estate,Apartment 7 bedroom",ShaTin,  Garden Rivera,陳生 Roy,https://i1.28hse.com/2016/11/345780_2016115988_tmb3.jpg,https://www.28hse.com/en/buy-property-314029.html,SHATIN PROPERTY
13523,sell,4200000,0,1,452,282,Mid level,NOS.5-7 CHUI TIN ST.,1/2/2019,22.369504,114.184082,"Estate,Apartment 1 bedroom",Tai Wai,  Golden Lion GardenSTAGE II,陳生 Roy,https://i1.28hse.com/2018/02/345797_2018025914_tmb3.jpg,https://www.28hse.com/en/buy-property-314048.html,SHATIN PROPERTY
13524,sell,4500000,0,2,395,284,Mid level,NO.4 TAK LEE STREET,1/2/2019,22.38808758,114.2031384,"Estate,Apartment 2 bedroom",ShaTin,  City One Shatin,陳生 Roy,https://i1.28hse.com/2016/11/345791_2016115188_tmb3.jpg,https://www.28hse.com/en/buy-property-314041.html,SHATIN PROPERTY
13525,sell,15500000,0,3,1103,844,Mid level,NO.1 MEI TIN ROAD,11/5/2018,22.3799086,114.1737278,festival city,Tai Wai,  Festival City,陳小姐 Ms Chan,https://i1.28hse.com/2018/05/581158_2018050655_tmb3.jpg,https://www.28hse.com/en/buy-property-581158.html,Midland Realty
13529,sell,10300000,0,2,736,567,High level,No.8 Muk Lun Street,1/1/2019,22.340665,114.197253,"Estate,Apartment 2 bedroom",Wong Tai Sin,  Lions Rise,李嘉輝 John,https://i1.28hse.com/2019/01/765122_2019014694_tmb3.jpg,https://www.28hse.com/en/buy-property-744065.html,Hong Kong Property
13531,sell,5900000,0,1,503,333,High level,No.142 Camp Street,12/18/2018,22.3352,114.161192,"Stand-alone Building,Apartment 1 bedroom",Cheung Sha Wan,  The Met. Delight,鍾漢傑 Mr. Chung,https://i1.28hse.com/2018/12/757663_2018122411_tmb3.jpg,https://www.28hse.com/en/buy-property-736358.html,Hong Kong Property
13535,sell,13300000,0,3,934,715,High level,No.8 Muk Lun Street,11/5/2018,22.340665,114.197253,"Estate,Apartment 3 bedroom",Wong Tai Sin,  Lions Rise,馮嘉言 Mr. Fung,https://i1.28hse.com/2018/11/731027_2018113780_tmb3.jpg,https://www.28hse.com/en/buy-property-708804.html,Hong Kong Property
13537,sell,12500000,0,4,1313,990,High level,NO. 1 LOHAS PARK ROAD,1/1/2019,22.2963019,114.2716941,"Estate,Apartment 4 bedroom",Tseung Kwan O,  Lohas ParkLE PRIME O,李小姐 RUBY LEE,https://i1.28hse.com/2019/01/765057_2019011457_tmb3.jpg,https://www.28hse.com/en/buy-property-743995.html,Hong Kong Property
13541,sell,8000000,0,2,712,530,Mid level,88 O KING ROAD,1/1/2019,22.30075543,114.2546529,"Estate,Apartment 2 bedroom",Tseung Kwan O,  Ocean Shores,蔡先生 DONALD,https://i1.28hse.com/2019/01/743866_2019012447_tmb3.jpg,https://www.28hse.com/en/buy-property-743866.html,Hong Kong Property
13548,sell,5400000,0,2,477,426,Mid level,NO.272 LAI KING HILL ROAD KWAI CHUNG,12/31/2018,22.341919,114.136126,"Estate,Apartment 2 bedroom",Mei Foo,  LaiChiKok Bay Garden,東成物業顧問 Tung Shing Properties,https://i1.28hse.com/2018/12/764735_2018122119_tmb3.jpg,https://www.28hse.com/en/buy-property-743671.html,東成物業顧問
13549,sell,3600000,0,2,446,322,High level,NO.8 YU KING SQUARE,12/1/2018,22.444053,114.028554,"Stand-alone Building,Apartment 2 bedroom",Yuen Long,  Tung Yik Building,王偉健 KENWONG,https://i1.28hse.com/2018/12/725980_2018125585_tmb3.jpg,https://www.28hse.com/en/buy-property-725980.html,Midland Realty
13550,sell,3800000,0,2,371,255,High level,NOS.11-15 FUNG KWAN STREET,11/26/2018,22.442921,114.034394,"Estate,Stand-alone Building,Apartment 2 bedroom",Yuen Long,  Man Fung Building,鄧小姐,https://i1.28hse.com/2018/11/723141_2018112690_tmb3.jpg,https://www.28hse.com/en/buy-property-723141.html,Midland Realty
13551,sell,6500000,0,2,580,433,Mid level,8 YUEN LUNG STREET,11/25/2018,22.44222371,114.0363157,"Estate,Apartment 2 bedroom",Yuen Long,  Yoho Town,李愛華,https://i1.28hse.com/2018/12/722423_2018120905_tmb3.jpg,https://www.28hse.com/en/buy-property-722423.html,Midland Realty
13559,sell,12800000,0,3,1240,928,Mid level,NO.116 CASTLE PEAK ROAD CASTLE PEAK BAY,1/1/2019,22.37814475,113.9832255,"Estate,Studio,Apartment 3 bedroom",Tuen Mun Sham Tseng,   South Crest,鄭先生 IVAN,https://i1.28hse.com/2019/01/765125_2019013458_tmb3.jpg,https://www.28hse.com/en/buy-property-744068.html,Century21 Sky On
13567,sell,6100000,0,3,733,553,High level,鯉魚門道,1/1/2019,22.30179273,114.2361538,"Home Ownership,Apartment 3 bedroom",Yau Tong,  Yau Chui Court,高先生 JOHN KO,https://i1.28hse.com/2019/01/765110_2019011539_tmb3.jpg,https://www.28hse.com/en/buy-property-744053.html,Wings Property
13569,sell,4600000,0,open style,328,220,Mid level,NO.535 CANTON ROAD,10/19/2018,22.306686,114.168025,"Best Buy,Luxurious decorated",Jordan,  The Lodge,鍾先生 John Chung,https://i1.28hse.com/2018/10/719562_2018102727_tmb3.jpg,https://www.28hse.com/en/buy-property-696867.html,Property Specialist
13570,sell,8700000,0,2,648,495,Low level,NO.28 LOK KING STREET,10/3/2018,22.39484552,114.198702,"Best Buy in the market,Near MTR station,With key. welcome for appointement for visit.,Open view,Far view,with good floor plan,Far mountain view",Fotan,  The Palazzo,黃國輝 Stephen,https://i1.28hse.com/2018/12/708166_2018125279_tmb3.jpg,https://www.28hse.com/en/buy-property-684662.html,Midland Realty
13571,sell,11800000,0,3,888,689,Low level,NO.28 LOK KING STREET,10/3/2018,22.39484552,114.198702,"Best Buy in the market,Near MTR station,With key. welcome for appointement for visit.,Open view,Far view,with good floor plan,Far mountain view",Fotan,  The Palazzo,黃國輝 Stephen,https://i1.28hse.com/2018/12/708171_2018125779_tmb3.jpg,https://www.28hse.com/en/buy-property-684667.html,Midland Realty
13573,sell,24500000,0,4,1575,1227,Mid level,NO.28 LOK KING STREET,10/3/2018,22.39484552,114.198702,"horsecourse landscape,Best Buy in the market,Near MTR station,With key. welcome for appointement for visit.,South-east,luxurious property well management swimming pool,With roof",Fotan,  The Palazzo,黃國輝 Stephen,https://i1.28hse.com/2018/12/708207_2018120313_tmb3.jpg,https://www.28hse.com/en/buy-property-684705.html,Midland Realty
13574,sell,6500000,0,2,608,435,Mid level,NO.138 YEUNG UK ROAD,11/21/2018,22.366301,114.118179,"Estate,Apartment 2 bedroom",Tsuen Wan,  IndiHome,梁世杰 Jason Leung,https://i1.28hse.com/2018/12/720112_2018125000_tmb3.jpg,https://www.28hse.com/en/buy-property-720112.html,Midland Realty
13578,sell,10100000,0,3,903,680,Low level,NO.1 MEI TIN ROAD,12/21/2018,22.3799086,114.1737278,"Estate,Apartment 3 bedroom",Tai Wai,  Festival City,楊先生 Ka Ming,https://i1.28hse.com/2018/12/759584_2018123782_tmb3.jpg,https://www.28hse.com/en/buy-property-738342.html,Festival Home Property
13579,sell,5100000,0,2,540,447,Low level,NO. 12 CHUI TIN STREET,12/22/2018,22.367147,114.17947,"Estate,Home Ownership,Apartment 2 bedroom",Tai Wai,  King Tin Court,楊先生 Ka Ming,https://i1.28hse.com/2018/12/760360_2018125108_tmb3.jpg,https://www.28hse.com/en/buy-property-739153.html,Festival Home Property
13588,sell,6200000,0,3,562,451,Mid level,NO.4 TAK LEE STREET,12/29/2018,22.38808758,114.2031384,"Estate,Apartment 3 bedroom",ShaTin,  City One Shatin,江小姐 Hebe Kong,https://i1.28hse.com/2018/12/763754_2018125808_tmb3.jpg,https://www.28hse.com/en/buy-property-742659.html,Century 21 Goodwin Property
13590,sell,4500000,0,2,395,284,Mid level,NO.4 TAK LEE STREET,12/29/2018,22.38808758,114.2031384,"Estate,Apartment 2 bedroom",ShaTin,  City One Shatin,歐生 JOHN AU,https://i1.28hse.com/2018/12/763759_2018120972_tmb3.jpg,https://www.28hse.com/en/buy-property-742664.html,Century 21 Goodwin Property
13591,sell,6500000,0,3,562,451,High level,NO.4 TAK LEE STREET,12/19/2018,22.38808758,114.2031384,"Estate,Apartment 3 bedroom",ShaTin,  City One Shatin,歐先生 John Au,https://i1.28hse.com/2018/12/758210_2018123256_tmb3.jpg,https://www.28hse.com/en/buy-property-736924.html,Century 21 Goodwin Property
13592,sell,10800000,0,3,933,755,High level,NO. 2 HANG MING STREET,12/19/2018,22.41923585,114.2247409,"Estate,Apartment 3 bedroom",Ma On Shan,  Vista Paradiso,歐先生 John Au,https://i1.28hse.com/2018/12/758245_2018125129_tmb3.jpg,https://www.28hse.com/en/buy-property-736962.html,Century 21 Goodwin Property
13595,sell,4500000,0,1,336,265,High level,NO.3 NGAU TAU KOK ROAD,1/1/2019,22.326966,114.2142,"Estate,Apartment 1 bedroom",Kowloon Bay,  Tak Bo Garden,李貴有 Dicky Lee,https://i1.28hse.com/2019/01/765078_2019012625_tmb3.jpg,https://www.28hse.com/en/buy-property-744017.html,Loky Property Co.
13597,sell,5900000,0,2,516,447,Mid level,NO.80 WANG KWONG ROAD,1/1/2019,22.329595,114.206717,"Estate,Home Ownership,Apartment 2 bedroom",Kowloon Bay,  Richland Gardens,黃凱聲 Sing Wong,https://i1.28hse.com/2019/01/744008_2019011109_tmb3.jpg,https://www.28hse.com/en/buy-property-744008.html,GOLD LAND PROPERTY
